Recipe ID,Calories,Fat,Trans Fat,Saturated Fat,Mono Unsaturated Fat,Poly Unsaturated Fat,Protein,Cholesterol,Carbohydrates,Net Carbohydrates,Alcohol,Fiber,Sugar,Sodium,Caffein,Manganese,Potassium,Magnesium,Calcium,Copper,Zinc,Phosphorus,Fluoride,Choline,Iron,Vitamin A,Vitamin B1,Vitamin B2,Vitamin B3,Vitamin B5,Vitamin B6,Vitamin B12,Vitamin C,Vitamin D,Vitamin E,Vitamin K,Folate,Folic Acid,Iodine,Selenium
419,178.18,9.1,NULL,5.0,NULL,NULL,2.69,0.01,24.2,20.87,0.0,3.33,7.48,47.02,NULL,0.7,205.91,37.94,74.6,0.14,0.49,127.09,NULL,NULL,2.49,9533.31,0.08,0.04,0.95,0.43,0.11,NULL,2.85,NULL,1.73,10.13,12.5,NULL,NULL,NULL
420,447.16,30.44,NULL,18.44,NULL,NULL,14.07,103.57,33.21,30.32,0.0,2.89,24.99,1474.48,NULL,0.47,1147.32,63.09,412.41,0.26,1.96,378.0,NULL,NULL,1.52,18932.66,0.33,0.84,2.34,1.67,0.36,1.48,16.48,3.64,2.43,19.01,45.91,NULL,NULL,8.51
421,179.13,9.31,NULL,5.05,NULL,NULL,9.27,29.2,17.51,12.98,0.0,4.53,8.9,1667.05,NULL,0.38,489.77,45.48,219.74,0.28,1.33,170.52,NULL,NULL,2.65,9138.01,0.11,0.19,1.57,0.6,0.24,0.66,13.9,NULL,2.08,15.63,26.17,NULL,NULL,6.48
422,508.27,17.99,NULL,2.51,NULL,NULL,17.82,0.0,70.42,52.72,0.0,17.7,0.11,1379.02,NULL,2.28,811.41,144.32,130.08,0.56,2.14,391.26,NULL,NULL,5.81,1083.92,0.47,0.31,3.48,0.98,0.37,NULL,15.39,NULL,2.11,50.62,138.74,NULL,NULL,3.17
423,604.11,22.47,NULL,3.81,NULL,NULL,56.26,186.07,41.26,37.85,0.0,3.42,14.35,808.52,NULL,0.37,1222.63,76.89,73.26,0.15,1.76,548.39,NULL,NULL,3.23,5224.06,0.32,0.4,25.3,3.63,1.83,0.55,8.03,0.45,1.91,30.46,58.13,NULL,NULL,81.79
424,226.16,3.99,NULL,0.33,NULL,NULL,10.3,0.0,38.28,32.68,0.0,5.6,4.43,476.2,NULL,0.96,594.39,95.02,64.3,0.29,1.5,217.12,NULL,NULL,3.27,1226.65,0.19,0.17,1.11,0.5,0.31,NULL,32.7,NULL,1.58,18.51,98.07,NULL,NULL,3.75
425,366.21,13.99,NULL,1.34,NULL,NULL,8.45,0.0,52.83,47.76,0.0,5.06,4.54,901.95,NULL,1.13,328.93,31.52,55.3,0.27,1.2,94.22,NULL,NULL,3.72,546.24,0.39,0.05,2.28,0.82,0.17,NULL,12.73,NULL,0.72,33.82,127.91,NULL,NULL,8.32
426,412.03,11.14,NULL,1.57,NULL,NULL,17.24,0.62,65.75,61.04,1.21,4.71,13.37,1899.63,NULL,1.61,478.62,151.47,238.59,1.03,2.95,347.14,NULL,NULL,5.93,2816.35,0.52,0.23,4.18,0.95,0.42,NULL,16.87,NULL,0.4,13.35,131.78,NULL,NULL,7.27
427,296.56,10.38,NULL,5.65,NULL,NULL,15.51,17.2,34.84,32.14,0.0,2.7,4.36,519.79,NULL,0.37,236.88,25.81,155.78,0.35,0.89,160.67,NULL,NULL,3.9,461.42,0.4,0.35,3.03,0.52,0.17,0.11,3.04,0.22,0.25,2.55,71.94,NULL,NULL,11.99
428,176.68,13.7,NULL,1.72,NULL,NULL,5.71,0.0,9.83,7.16,0.0,2.67,1.51,303.0,NULL,0.05,259.12,14.0,60.92,0.2,0.53,86.77,NULL,NULL,1.83,93.91,0.17,0.02,0.62,NULL,0.06,NULL,11.72,NULL,1.08,15.28,12.91,NULL,NULL,3.85
429,971.3,50.78,NULL,5.07,NULL,NULL,31.22,0.0,108.5,102.04,0.0,6.46,5.63,3068.56,NULL,5.17,896.4,216.21,192.33,0.82,3.5,416.12,NULL,NULL,8.77,648.54,0.65,0.3,8.55,1.44,0.53,NULL,5.99,NULL,13.11,5.45,91.19,NULL,NULL,85.49
430,75.12,5.93,NULL,0.74,NULL,NULL,2.21,0.0,3.44,2.41,0.0,1.03,1.06,126.54,NULL,0.04,139.34,5.42,21.1,0.03,NULL,10.88,NULL,NULL,0.66,NULL,NULL,NULL,NULL,NULL,0.02,NULL,1.2,NULL,0.54,5.05,5.66,NULL,NULL,NULL
431,524.07,18.76,NULL,5.48,NULL,NULL,67.59,326.3,20.56,16.04,0.0,4.52,4.39,1830.99,NULL,0.94,1630.5,190.31,261.6,2.06,12.36,744.44,NULL,NULL,3.88,2067.13,0.46,0.6,10.29,1.32,0.75,20.32,55.86,0.55,1.59,109.37,171.53,NULL,NULL,90.79
432,725.59,24.03,NULL,7.31,NULL,NULL,39.73,59.5,83.63,78.68,1.59,4.95,7.16,771.55,NULL,1.19,952.9,112.89,419.73,0.75,3.65,586.22,NULL,NULL,3.72,1089.13,0.28,0.46,7.91,1.93,0.83,3.36,14.46,NULL,2.97,42.45,57.16,NULL,NULL,97.47
433,557.3,12.01,NULL,2.08,NULL,NULL,76.88,256.19,18.51,15.35,9.27,3.15,7.79,1380.34,NULL,0.68,1841.43,193.65,210.45,1.97,11.46,934.06,NULL,NULL,4.32,1062.91,0.27,0.56,14.53,2.0,0.9,23.99,27.44,3.56,3.99,82.05,168.65,NULL,NULL,153.09
434,582.77,41.68,NULL,30.65,NULL,NULL,18.78,30.6,38.48,34.87,0.0,3.61,4.2,1073.9,NULL,2.1,1015.62,158.01,159.43,0.91,4.45,338.22,NULL,NULL,6.66,5828.36,0.26,0.29,4.48,0.82,0.5,3.86,37.74,NULL,1.47,335.73,191.51,NULL,NULL,25.91
435,469.42,16.57,NULL,5.72,NULL,NULL,27.17,56.29,54.42,48.73,1.03,5.68,18.25,997.76,NULL,0.46,1189.35,121.73,288.76,0.93,6.1,517.99,NULL,NULL,2.7,559.28,0.44,0.43,5.39,1.94,0.65,7.77,31.48,1.79,1.38,9.28,123.35,NULL,NULL,35.56
436,633.25,30.46,NULL,14.72,NULL,NULL,46.33,139.34,44.11,39.01,0.0,5.1,6.3,2060.74,NULL,0.58,947.75,120.91,201.81,1.23,9.0,770.16,NULL,NULL,4.67,4595.57,0.38,0.47,5.69,1.21,0.66,11.96,143.79,NULL,3.26,256.95,181.28,NULL,NULL,76.95
437,376.35,5.15,NULL,0.84,NULL,NULL,34.59,137.68,47.88,42.99,0.0,4.89,5.05,1433.66,NULL,1.36,1114.16,120.97,256.67,1.09,4.91,470.58,NULL,NULL,2.94,1317.62,0.28,0.24,6.99,0.96,0.52,3.74,46.64,NULL,1.93,34.62,105.54,NULL,NULL,26.75
438,323.4,9.34,NULL,1.48,NULL,NULL,18.27,23.81,45.11,37.05,2.06,8.05,18.41,1496.15,NULL,1.02,1160.06,123.08,145.84,1.0,4.68,317.94,NULL,NULL,4.12,1015.18,0.33,0.2,4.33,1.56,0.67,5.1,43.29,NULL,2.85,68.75,123.39,NULL,NULL,23.61
439,219.08,4.54,NULL,1.87,NULL,NULL,17.66,38.53,27.35,25.46,0.0,1.88,13.35,806.12,NULL,0.46,377.75,65.49,102.37,0.8,5.03,220.63,NULL,NULL,2.19,2487.86,0.25,0.17,2.49,0.46,0.25,6.88,26.41,NULL,0.83,119.09,101.65,NULL,NULL,33.35
440,230.46,5.15,NULL,0.91,NULL,NULL,10.31,41.03,38.61,32.46,0.0,6.15,6.89,787.08,NULL,0.7,674.49,61.34,117.2,0.27,1.44,204.26,NULL,NULL,2.14,4064.16,0.18,0.27,1.78,1.24,0.4,0.12,139.34,0.22,1.89,165.06,118.49,NULL,NULL,26.07
441,766.11,47.09,NULL,10.82,NULL,NULL,43.64,240.38,43.08,39.38,0.0,3.7,3.01,1271.18,NULL,1.02,958.61,84.29,214.9,0.93,6.85,480.39,NULL,NULL,5.2,1731.38,0.34,0.33,8.4,1.08,0.43,1.43,45.44,0.89,6.56,39.98,72.38,NULL,NULL,27.94
442,320.84,18.69,NULL,4.38,NULL,NULL,28.37,161.67,8.07,7.58,0.0,0.49,0.41,1087.03,NULL,0.22,438.1,59.31,147.74,1.26,5.9,371.79,NULL,NULL,1.6,350.52,0.11,0.2,4.87,1.61,0.26,5.07,13.54,NULL,3.63,79.19,96.45,NULL,NULL,66.37
443,367.95,10.94,NULL,4.4,NULL,NULL,24.45,123.29,42.73,40.18,0.0,2.55,4.37,1665.18,NULL,0.53,416.62,66.01,206.48,0.62,3.59,316.35,NULL,NULL,3.25,513.02,0.36,0.24,2.64,0.64,0.25,3.32,10.12,0.53,0.45,58.96,59.36,NULL,NULL,26.95
444,673.44,51.99,NULL,28.91,NULL,NULL,28.03,178.47,25.3,22.73,0.0,2.57,10.8,1755.93,NULL,0.22,609.69,74.47,257.34,0.93,6.46,436.64,NULL,NULL,1.91,2337.82,0.18,0.46,2.62,1.36,0.34,8.6,13.82,0.27,2.49,54.51,78.56,NULL,NULL,46.51
445,322.46,26.14,NULL,9.53,NULL,NULL,15.19,69.69,6.23,5.53,0.0,0.7,1.24,823.77,NULL,0.12,227.67,43.48,61.12,0.73,4.68,190.04,NULL,NULL,0.99,536.11,0.1,0.08,1.31,0.39,0.15,6.87,8.77,0.25,0.98,57.55,48.93,NULL,NULL,29.72
446,384.7,11.44,NULL,2.21,NULL,NULL,12.88,0.0,62.77,56.18,0.0,6.59,13.27,21.13,NULL,1.06,731.36,171.33,57.52,0.88,4.7,380.84,NULL,NULL,3.1,2703.77,0.16,0.23,4.69,1.07,0.39,NULL,13.92,NULL,1.55,21.35,91.07,NULL,NULL,4.69
447,291.56,16.61,NULL,2.55,NULL,NULL,8.15,0.0,30.38,25.35,0.0,5.04,3.15,618.11,NULL,0.56,743.6,82.99,44.31,0.52,1.49,180.97,NULL,NULL,2.71,436.08,0.2,0.07,1.74,0.54,0.45,NULL,36.72,NULL,1.54,52.22,39.44,NULL,NULL,4.1
448,142.8,7.69,NULL,1.34,NULL,NULL,4.49,0.0,17.0,13.41,0.0,3.59,9.66,200.24,NULL,0.38,382.95,65.68,61.18,0.43,1.15,126.89,NULL,NULL,2.05,3834.13,0.18,0.07,0.58,0.42,0.16,NULL,48.26,NULL,0.38,48.43,87.1,NULL,NULL,3.96
449,451.93,33.13,NULL,5.42,NULL,NULL,14.64,0.0,30.27,25.36,0.0,4.91,9.78,488.28,NULL,1.12,742.84,179.76,125.92,1.47,4.02,452.07,NULL,NULL,4.96,233.4,0.51,0.18,3.32,0.57,0.42,0.54,8.97,0.6,2.03,18.44,132.8,NULL,NULL,17.18
450,460.82,23.85,NULL,3.95,NULL,NULL,11.79,0.0,54.23,49.44,0.0,4.79,5.69,216.16,NULL,2.45,746.81,169.07,44.29,1.12,3.41,421.79,NULL,NULL,3.6,1097.73,0.41,0.19,6.58,2.08,0.62,NULL,41.43,0.26,1.98,30.43,60.09,NULL,NULL,22.53
451,340.74,19.68,NULL,2.96,NULL,NULL,9.8,0.0,36.42,30.54,0.0,5.88,17.87,585.9,NULL,1.39,704.49,142.51,107.98,0.91,2.7,293.3,NULL,NULL,3.28,15625.46,0.26,0.4,1.78,0.7,0.38,NULL,14.61,NULL,3.59,91.29,42.1,NULL,NULL,8.89
452,482.26,28.47,NULL,4.36,NULL,NULL,10.57,0.0,48.79,44.98,0.0,3.81,4.66,213.53,NULL,0.91,496.88,99.68,35.41,0.74,2.02,227.02,NULL,NULL,5.07,240.09,0.5,0.31,3.81,0.68,0.24,NULL,9.7,NULL,3.46,21.85,107.53,NULL,NULL,21.09
453,514.11,12.58,NULL,2.07,NULL,NULL,15.02,0.0,94.82,80.44,0.0,14.38,10.6,1686.95,NULL,2.12,2197.97,218.12,225.53,0.84,2.77,361.59,NULL,NULL,5.89,3332.62,0.81,0.24,5.09,2.46,1.24,NULL,127.17,NULL,2.09,44.22,123.31,NULL,NULL,11.17
454,549.17,18.42,NULL,3.52,NULL,NULL,18.09,71.56,79.79,72.11,0.0,7.68,9.83,150.57,NULL,1.32,702.61,125.82,80.67,0.73,3.21,386.51,NULL,NULL,4.36,6755.98,0.34,0.25,4.08,1.96,0.57,0.25,76.76,0.37,2.5,38.09,80.57,NULL,NULL,72.58
455,390.18,14.55,NULL,2.64,NULL,NULL,25.15,48.21,42.17,37.5,0.0,4.67,7.23,494.91,NULL,1.0,911.31,113.38,59.16,0.78,2.6,399.66,NULL,NULL,2.92,8001.9,0.27,0.33,11.02,2.38,1.05,0.19,54.33,0.15,1.85,25.87,37.84,NULL,NULL,38.97
456,334.09,11.43,NULL,2.45,NULL,NULL,41.31,97.64,16.46,15.01,0.0,1.45,9.21,318.44,NULL,0.36,476.5,86.64,55.7,0.44,2.31,404.1,NULL,NULL,2.52,NULL,0.17,0.22,15.87,1.37,0.82,0.56,NULL,NULL,0.69,6.66,11.9,NULL,NULL,38.61
457,673.6,48.95,NULL,7.14,NULL,NULL,28.03,161.0,38.29,27.57,0.0,10.73,4.78,435.88,NULL,0.59,1127.78,146.77,139.95,1.02,3.52,448.7,NULL,NULL,3.24,4588.54,0.23,0.24,2.87,2.12,0.61,NULL,91.24,NULL,7.27,82.63,156.05,NULL,NULL,5.24
458,868.17,53.66,NULL,15.31,NULL,NULL,37.3,119.83,58.74,52.54,0.0,6.2,39.45,771.47,NULL,1.04,1022.31,148.21,70.54,0.79,2.98,536.63,NULL,NULL,3.53,645.35,0.31,0.28,15.34,2.46,1.32,0.35,16.6,0.31,2.09,30.79,48.64,NULL,NULL,59.84
459,657.65,43.52,NULL,19.72,NULL,NULL,25.95,75.72,45.17,38.26,0.0,6.9,7.34,653.05,NULL,1.15,615.45,133.77,640.1,0.88,2.97,303.83,NULL,NULL,4.45,2109.54,0.27,0.15,2.65,0.63,0.4,0.18,12.5,0.32,1.01,19.0,39.92,NULL,NULL,14.52
460,336.54,17.68,NULL,4.95,NULL,NULL,17.54,53.71,30.24,27.3,0.0,2.94,23.23,272.51,NULL,0.49,564.39,80.55,64.67,0.41,1.65,273.57,NULL,NULL,2.4,2397.95,0.21,0.22,6.99,1.5,0.75,0.18,96.15,NULL,1.95,18.48,48.96,NULL,NULL,25.45
461,527.81,34.58,NULL,17.5,NULL,NULL,39.22,171.53,14.77,11.46,0.0,3.31,3.79,496.76,NULL,1.45,908.11,94.14,63.4,0.35,1.96,457.35,NULL,NULL,2.51,956.4,0.2,0.24,17.98,2.61,1.51,0.36,11.98,0.17,1.49,11.12,23.77,NULL,NULL,57.19
462,525.65,40.42,NULL,5.81,NULL,NULL,10.63,15.84,32.19,29.04,0.0,3.15,20.43,512.71,NULL,0.73,575.69,92.65,65.3,0.53,1.91,212.1,NULL,NULL,2.83,3572.38,0.22,0.16,2.86,0.59,0.33,0.17,33.87,NULL,6.4,155.23,79.74,NULL,NULL,13.96
463,202.68,1.25,NULL,0.21,NULL,NULL,10.82,0.0,38.01,25.66,0.0,12.35,3.36,759.28,NULL,1.35,577.4,86.05,92.26,0.3,2.11,226.14,NULL,NULL,3.87,6502.82,0.39,0.17,2.21,1.03,0.38,NULL,18.69,NULL,1.21,122.6,202.14,NULL,NULL,6.92
464,315.74,14.62,NULL,2.04,NULL,NULL,13.17,0.0,34.2,18.73,0.0,15.48,3.12,199.93,NULL,0.75,590.88,69.36,47.02,0.29,2.48,240.02,NULL,NULL,4.0,156.68,0.45,0.13,1.37,1.21,0.33,NULL,9.05,NULL,2.29,30.1,241.46,NULL,NULL,4.49
465,263.57,5.17,NULL,0.81,NULL,NULL,13.42,0.0,45.14,30.02,0.0,15.13,12.83,1698.53,NULL,1.12,1227.73,96.59,114.78,0.48,1.96,299.39,NULL,NULL,4.18,5689.95,0.36,0.31,2.72,0.91,0.72,NULL,85.65,NULL,1.71,33.33,157.66,NULL,NULL,3.55
466,123.14,5.58,NULL,0.49,NULL,NULL,6.88,0.0,13.22,8.11,0.0,5.1,1.44,297.48,NULL,0.52,289.38,56.17,32.02,0.32,1.21,163.46,NULL,NULL,3.02,183.74,0.24,0.08,1.44,0.45,0.24,NULL,3.74,NULL,3.62,32.49,116.39,NULL,NULL,6.79
467,636.52,26.39,NULL,8.24,NULL,NULL,23.06,1.17,84.78,58.43,0.0,26.35,16.74,1021.91,NULL,1.45,1787.77,187.86,238.54,0.93,3.71,445.92,NULL,NULL,8.03,1410.27,0.73,0.48,6.66,2.44,0.8,NULL,66.04,NULL,5.13,43.77,334.7,NULL,NULL,11.65
468,117.92,3.27,NULL,0.48,NULL,NULL,5.25,0.0,19.44,12.94,0.0,6.49,6.16,332.02,NULL,0.38,541.32,44.28,64.84,0.3,0.68,101.29,NULL,NULL,2.71,1134.79,0.17,0.14,1.85,0.47,0.28,NULL,38.21,NULL,2.26,10.22,57.44,NULL,NULL,1.59
469,297.08,1.43,NULL,0.34,NULL,NULL,17.42,0.0,56.73,43.14,0.0,13.59,7.06,915.27,NULL,1.0,1398.65,145.0,141.98,0.73,2.96,298.43,NULL,NULL,5.23,635.79,0.74,0.22,2.44,0.87,0.48,NULL,41.43,NULL,1.22,10.41,340.71,NULL,NULL,3.11
470,444.64,13.27,NULL,4.04,NULL,NULL,42.88,119.23,42.15,32.38,0.0,9.76,10.15,557.85,NULL,1.07,731.7,85.84,87.79,0.21,1.65,219.21,NULL,NULL,2.42,5903.25,0.29,0.26,3.21,1.06,0.72,0.08,225.27,NULL,3.1,11.31,165.25,NULL,NULL,2.89
471,230.94,3.28,NULL,0.51,NULL,NULL,8.86,0.0,45.28,33.55,0.0,11.72,6.23,640.21,NULL,0.96,763.08,108.94,120.6,0.28,1.2,171.21,NULL,NULL,3.53,14128.84,0.31,0.09,2.61,0.81,0.34,NULL,29.32,NULL,2.72,6.39,126.97,NULL,NULL,2.24
472,227.61,3.11,NULL,0.62,NULL,NULL,22.8,38.98,30.53,18.41,0.0,12.12,11.35,440.98,NULL,0.48,861.46,74.01,78.97,0.24,2.21,287.7,NULL,NULL,4.83,6081.5,0.23,0.31,9.54,1.29,1.18,0.36,189.66,0.28,3.67,13.08,106.33,NULL,NULL,17.59
473,823.76,32.37,NULL,12.36,NULL,NULL,68.04,176.41,63.16,52.0,0.0,11.15,13.94,1782.08,NULL,0.92,1533.49,140.38,327.98,0.56,11.67,814.26,NULL,NULL,9.15,2663.78,0.62,0.69,18.25,1.79,1.85,4.46,28.63,NULL,2.72,41.77,217.0,NULL,NULL,80.85
474,249.79,7.37,NULL,0.96,NULL,NULL,7.15,0.0,41.07,35.36,0.24,5.72,18.33,23.03,NULL,1.26,326.97,55.68,87.43,0.32,1.43,169.47,NULL,NULL,2.03,215.51,0.25,0.16,1.9,0.45,0.32,0.42,9.12,0.47,1.58,2.3,32.16,NULL,NULL,9.71
475,491.22,27.96,NULL,10.42,NULL,NULL,21.35,39.19,41.01,25.58,0.9,15.43,1.87,486.96,NULL,1.66,815.17,164.85,207.66,0.71,4.06,450.75,NULL,NULL,5.34,3460.0,0.45,0.34,3.01,1.58,0.36,0.22,17.39,NULL,1.54,402.92,203.18,NULL,NULL,14.1
476,335.6,9.82,NULL,1.5,NULL,NULL,9.12,1.0,53.72,48.17,0.34,5.55,11.96,332.42,NULL,2.08,312.01,92.34,101.49,0.35,2.13,274.99,NULL,NULL,2.65,NULL,0.37,0.12,1.3,0.31,0.25,NULL,3.14,NULL,0.53,4.0,30.84,NULL,NULL,14.98
477,335.77,8.04,NULL,0.9,NULL,NULL,26.05,10.0,42.07,34.59,0.0,7.48,20.27,74.87,NULL,1.21,512.38,84.72,271.84,0.27,2.22,420.26,NULL,NULL,1.65,79.4,0.21,0.76,1.82,1.13,0.25,1.4,3.88,NULL,3.41,25.83,35.74,NULL,NULL,26.22
478,119.68,1.16,NULL,0.21,NULL,NULL,5.12,0.0,23.03,17.18,0.0,5.85,1.7,236.79,NULL,0.66,238.7,41.52,18.48,0.14,1.12,111.25,NULL,NULL,1.56,534.19,0.18,0.06,1.15,0.46,0.19,NULL,1.73,NULL,0.27,3.25,60.58,NULL,NULL,5.87
479,356.69,9.13,NULL,4.07,NULL,NULL,11.61,22.92,61.72,52.77,0.0,8.95,39.59,84.67,NULL,1.05,740.89,69.76,253.77,0.35,2.28,318.17,NULL,NULL,1.47,219.54,0.27,0.37,0.87,1.54,0.22,0.77,17.35,0.79,1.19,27.93,77.25,NULL,NULL,10.55
480,216.67,5.41,NULL,1.0,NULL,NULL,15.29,5.0,30.45,23.18,0.0,7.27,12.31,150.62,12.42,1.14,426.15,89.64,275.8,0.37,2.06,306.63,NULL,NULL,2.32,NULL,0.15,0.35,1.39,0.69,0.13,0.7,48.9,NULL,0.41,3.7,37.84,NULL,NULL,18.63
481,410.63,13.78,NULL,4.52,NULL,NULL,25.81,263.37,46.39,41.37,0.0,5.02,15.48,429.23,5.75,2.05,430.04,88.94,170.19,0.33,3.06,482.2,NULL,NULL,3.32,503.4,0.26,0.8,0.68,2.06,0.2,1.04,NULL,1.42,0.95,1.07,57.39,NULL,NULL,42.52
482,365.09,8.9,NULL,2.4,NULL,NULL,19.36,6.55,58.01,44.91,0.0,13.1,25.95,163.21,12.42,1.99,489.57,115.93,344.88,0.57,2.13,262.76,NULL,NULL,3.21,220.08,0.22,0.12,1.9,0.63,0.12,NULL,83.01,NULL,1.66,38.4,52.18,NULL,NULL,13.57
483,340.58,10.74,NULL,1.56,NULL,NULL,6.44,0.0,54.72,49.49,0.0,5.23,1.23,838.69,NULL,1.89,242.58,69.08,31.72,0.21,1.48,200.12,NULL,NULL,1.51,190.78,0.42,0.1,2.84,0.78,0.34,NULL,3.62,NULL,1.56,7.15,46.06,NULL,NULL,9.51
484,601.96,22.45,NULL,5.74,NULL,NULL,20.34,22.08,85.64,68.7,0.0,16.94,8.32,851.83,NULL,2.63,866.97,152.15,209.7,0.64,3.99,433.57,NULL,NULL,5.97,6053.33,0.65,0.53,5.06,1.29,0.7,0.42,32.38,NULL,3.19,144.0,150.15,NULL,NULL,47.77
485,446.99,21.79,NULL,2.57,NULL,NULL,5.67,0.0,65.59,56.1,0.0,9.49,31.9,218.53,NULL,1.6,1032.57,77.74,89.01,0.41,1.62,161.84,NULL,NULL,2.9,5607.97,0.16,0.22,2.74,0.65,0.46,NULL,36.9,NULL,4.07,99.45,75.01,NULL,NULL,7.49
486,245.39,8.17,NULL,0.8,NULL,NULL,4.84,0.0,40.53,35.59,0.31,4.94,13.7,320.68,NULL,1.13,266.53,47.71,93.13,0.27,1.13,132.89,NULL,NULL,1.63,3261.5,0.19,0.22,2.74,0.21,0.21,0.21,2.62,0.24,1.23,5.55,13.18,NULL,NULL,11.89
487,44.02,0.32,NULL,0.08,NULL,NULL,1.75,0.04,9.15,6.91,0.0,2.24,1.81,461.67,NULL,0.21,160.48,17.57,21.19,0.11,0.35,41.29,NULL,NULL,0.49,2767.4,0.08,0.07,0.88,0.23,0.08,NULL,3.21,NULL,0.18,15.44,12.76,NULL,NULL,4.03
488,200.78,8.99,NULL,3.87,NULL,NULL,16.47,52.16,14.39,11.1,0.0,3.29,2.41,566.42,NULL,0.26,466.13,34.71,40.18,0.16,6.14,190.26,NULL,NULL,2.49,4762.45,0.1,0.16,4.36,0.66,0.39,2.06,10.15,NULL,0.63,87.49,21.04,NULL,NULL,20.48
489,433.96,34.73,NULL,21.72,NULL,NULL,8.11,90.3,23.94,19.09,1.54,4.85,2.63,1480.03,NULL,0.75,679.94,50.9,47.22,0.71,2.04,236.42,NULL,NULL,1.8,1054.84,0.27,0.67,6.13,1.9,0.27,0.18,NULL,NULL,1.12,3.54,37.44,NULL,NULL,39.05
490,187.12,1.5,NULL,0.29,NULL,NULL,6.68,0.0,31.71,25.48,4.12,6.23,2.73,453.63,NULL,0.61,426.89,42.75,29.32,0.4,1.18,160.5,NULL,NULL,1.76,254.65,0.14,0.37,4.89,1.28,0.23,0.08,3.52,0.15,0.25,8.27,31.76,NULL,NULL,20.32
491,413.83,9.11,NULL,3.49,NULL,NULL,17.52,18.34,68.31,54.18,0.0,14.13,9.64,715.29,NULL,1.57,895.74,125.8,95.75,0.62,2.47,300.62,NULL,NULL,5.63,12876.47,0.56,0.52,8.36,0.57,0.51,NULL,7.03,NULL,1.6,23.75,44.96,NULL,NULL,31.19
492,462.93,17.39,NULL,6.5,NULL,NULL,33.78,158.72,45.63,38.98,0.0,6.65,16.79,692.31,NULL,0.88,1250.89,90.01,166.63,0.47,5.03,428.47,NULL,NULL,5.21,4424.57,0.27,0.51,11.57,2.3,1.39,1.78,170.93,0.75,4.76,26.53,102.8,NULL,NULL,35.21
493,140.07,7.81,NULL,1.0,NULL,NULL,8.58,28.5,13.39,8.08,0.0,5.31,3.69,515.01,NULL,0.5,856.83,158.57,179.66,0.14,0.58,112.21,NULL,NULL,4.32,13242.91,0.12,0.26,2.66,0.44,0.57,NULL,208.01,NULL,1.48,13.72,129.96,NULL,NULL,2.58
494,327.22,18.35,NULL,11.17,NULL,NULL,37.21,319.88,6.06,3.43,0.0,2.63,2.42,578.83,NULL,0.29,714.45,78.09,151.13,0.89,2.98,434.49,NULL,NULL,3.5,1550.95,0.17,0.18,1.2,0.37,0.14,NULL,13.22,NULL,1.81,79.87,63.83,NULL,NULL,3.28
495,475.22,4.69,NULL,0.95,NULL,NULL,42.32,167.8,64.55,60.11,0.0,4.44,2.16,406.54,NULL,2.14,870.53,88.94,136.19,0.49,2.64,478.8,NULL,NULL,3.38,449.79,0.17,0.17,13.4,2.4,1.06,0.23,10.08,NULL,0.71,5.81,20.74,NULL,NULL,47.28
496,132.78,3.86,NULL,0.61,NULL,NULL,4.33,3.97,24.93,20.42,0.0,4.51,15.75,132.19,NULL,0.33,442.3,35.26,48.09,0.23,0.46,75.84,NULL,NULL,0.96,4800.32,0.1,0.08,2.2,0.49,0.3,NULL,69.64,NULL,1.2,10.34,61.91,NULL,NULL,1.54
497,572.09,17.27,NULL,4.69,NULL,NULL,56.86,173.41,43.38,40.75,0.0,2.63,3.72,1187.57,NULL,0.51,1101.06,79.61,62.51,0.31,5.49,646.98,NULL,NULL,3.02,1934.54,1.3,0.67,19.92,3.1,1.6,1.37,14.8,0.16,0.82,15.4,33.77,NULL,NULL,86.58
498,1118.98,75.11,NULL,11.18,NULL,NULL,82.68,311.25,23.81,22.12,0.0,1.68,1.65,971.55,NULL,0.36,1953.64,130.94,120.37,1.12,3.33,858.67,NULL,NULL,4.93,449.09,1.06,1.52,29.33,6.19,2.93,11.25,7.4,0.25,5.09,101.47,148.07,NULL,NULL,139.63
499,672.37,20.29,NULL,6.62,NULL,NULL,25.21,58.84,97.05,91.83,0.0,5.22,28.76,672.03,5.25,0.95,651.23,94.8,171.18,0.63,2.76,376.15,NULL,NULL,2.55,290.48,0.25,0.28,2.99,0.93,0.27,0.27,33.92,0.21,3.43,44.52,41.55,NULL,NULL,49.92
500,476.21,10.79,NULL,2.08,NULL,NULL,37.85,182.57,64.13,54.03,0.0,10.09,12.47,1097.5,NULL,1.58,887.94,190.29,307.0,1.25,3.37,534.67,NULL,NULL,4.34,6422.1,0.1,0.35,7.25,0.85,0.26,0.18,69.54,NULL,1.28,26.17,34.06,NULL,NULL,5.63
501,674.8,25.92,NULL,6.38,NULL,NULL,33.26,162.82,78.29,70.36,0.0,7.93,7.81,852.46,NULL,1.03,725.48,92.68,278.07,0.71,3.1,408.17,NULL,NULL,5.65,263.47,1.01,0.52,7.55,1.36,0.27,0.41,8.23,NULL,2.25,21.73,151.12,NULL,NULL,26.55
502,394.09,10.46,NULL,5.16,NULL,NULL,28.05,131.86,45.69,42.79,0.0,2.9,3.22,583.05,NULL,1.58,492.76,56.85,89.01,0.39,2.0,280.74,NULL,NULL,3.18,1166.9,0.18,0.21,3.12,0.88,0.27,3.41,52.08,0.88,0.84,37.27,46.92,NULL,NULL,31.09
